Year,State,FIPS,Hesitancy,Hesitancy Level,Hesitancy measles,Hesitancy measles rate
2011.0,Virginia,51049,1.0,0.0104166666666666,0.0,0.0
2011.0,Virginia,51051,0.0,0.0,0.0,0.0
2011.0,Virginia,51053,3.0,0.0070093457943925,0.0,0.0
2011.0,Virginia,51057,1.0,0.0131578947368421,0.0,0.0
2011.0,Virginia,51059,44.0,0.0029435375970029,0.0,0.0
2011.0,Virginia,51061,13.0,0.0156062424969987,0.0,0.0
2011.0,Virginia,51063,6.0,0.0428571428571428,0.0,0.0
2011.0,Virginia,51065,0.0,0.0,0.0,0.0
2011.0,Virginia,51067,5.0,0.0073099415204678,0.0,0.0
2011.0,Virginia,51069,16.0,0.0163766632548618,0.0,0.0
2011.0,Virginia,51073,4.0,0.006006006006006,0.0,0.0
2011.0,Virginia,51075,0.0,0.0,0.0,0.0
2011.0,Virginia,51077,1.0,0.0038461538461538,0.0,0.0
2011.0,Virginia,51079,1.0,0.0099009900990099,0.0,0.0
2011.0,Virginia,51081,0.0,0.0,0.0,0.0
2011.0,Virginia,51083,3.0,0.0067415730337078,0.0,0.0
2011.0,Virginia,51085,16.0,0.0111809923130677,0.0,0.0
2011.0,Virginia,51087,36.0,0.0091208512794527,0.0,0.0
2011.0,Virginia,51089,3.0,0.0070921985815602,0.0,0.0
2011.0,Virginia,51093,5.0,0.0098039215686274,0.0,0.0
2011.0,Virginia,51095,0.0,0.0,0.0,0.0
2011.0,Virginia,51097,0.0,0.0,0.0,0.0
2011.0,Virginia,51099,3.0,0.0101694915254237,0.0,0.0
2011.0,Virginia,51101,1.0,0.0067114093959731,0.0,0.0
2011.0,Virginia,51105,2.0,0.0070921985815602,0.0,0.0
2011.0,Virginia,51107,77.0,0.0142118863049095,0.0,0.0
2011.0,Virginia,51109,11.0,0.022633744855967,0.0,0.0
2011.0,Virginia,51111,0.0,0.0,0.0,0.0
2011.0,Virginia,51113,2.0,0.0166666666666666,0.0,0.0
2011.0,Virginia,51115,0.0,0.0,0.0,0.0
2011.0,Virginia,51117,1.0,0.0029585798816568,0.0,0.0
2011.0,Virginia,51119,1.0,0.0125,0.0,0.0
2011.0,Virginia,51121,9.0,0.0118421052631578,0.0,0.0
2011.0,Virginia,51125,2.0,0.0136986301369863,0.0,0.0
2011.0,Virginia,51127,1.0,0.01,0.0,0.0
2011.0,Virginia,51131,1.0,0.0058479532163742,0.0,0.0
2011.0,Virginia,51133,0.0,0.0,0.0,0.0
2011.0,Virginia,51135,0.0,0.0,0.0,0.0
2011.0,Virginia,51137,8.0,0.0197044334975369,0.0,0.0
2011.0,Virginia,51139,4.0,0.0153256704980842,0.0,0.0
2011.0,Virginia,51141,2.0,0.0103092783505154,0.0,0.0
2011.0,Virginia,51143,1.0,0.0013586956521739,0.0,0.0
2011.0,Virginia,51145,5.0,0.0159235668789808,0.0,0.0
2011.0,Virginia,51147,2.0,0.0116959064327485,0.0,0.0
2011.0,Virginia,51149,0.0,0.0,0.0,0.0
2011.0,Virginia,51153,65.0,0.0091536403323475,0.0,0.0
2011.0,Virginia,51155,2.0,0.0061538461538461,0.0,0.0
2011.0,Virginia,51161,15.0,0.0112443778110944,0.0,0.0
2011.0,Virginia,51163,7.0,0.0104011887072808,0.0,0.0
2011.0,Virginia,51165,18.0,0.0145985401459854,0.0,0.0
2011.0,Virginia,51167,2.0,0.0075757575757575,0.0,0.0
2011.0,Virginia,51169,4.0,0.0115606936416184,0.0,0.0
2011.0,Virginia,51171,5.0,0.0105263157894736,0.0,0.0
2011.0,Virginia,51173,1.0,0.0048780487804878,0.0,0.0
2011.0,Virginia,51175,0.0,0.0,0.0,0.0
2011.0,Virginia,51177,23.0,0.0128491620111731,0.0,0.0
2011.0,Virginia,51179,20.0,0.0108695652173913,0.0,0.0
2011.0,Virginia,51181,0.0,0.0,0.0,0.0
2011.0,Virginia,51185,1.0,0.002262443438914,0.0,0.0
2011.0,Virginia,51187,2.0,0.0048661800486618,0.0,0.0
2011.0,Virginia,51191,4.0,0.0060975609756097,0.0,0.0
2011.0,Virginia,51193,0.0,0.0,0.0,0.0
2011.0,Virginia,51195,0.0,0.0,0.0,0.0
2011.0,Virginia,51197,1.0,0.0032786885245901,0.0,0.0
2011.0,Virginia,51199,14.0,0.0147835269271383,0.0,0.0
2011.0,Virginia,51510,8.0,0.0047225501770956,0.0,0.0
2011.0,Virginia,51520,1.0,0.0040983606557377,0.0,0.0
2011.0,Virginia,51530,1.0,0.0294117647058823,0.0,0.0
2011.0,Virginia,51540,9.0,0.0242587601078167,0.0,0.0
2011.0,Virginia,51550,27.0,0.0104206869934388,0.0,0.0
2011.0,Virginia,51570,0.0,0.0,0.0,0.0
2011.0,Virginia,51580,0.0,0.0,0.0,0.0
2011.0,Virginia,51590,3.0,0.0064102564102564,0.0,0.0
2011.0,Virginia,51610,5.0,0.0123456790123456,0.0,0.0
2011.0,Virginia,51620,0.0,0.0,0.0,0.0
2011.0,Virginia,51630,5.0,0.0118203309692671,0.0,0.0
2011.0,Virginia,51640,0.0,0.0,0.0,0.0
2011.0,Virginia,51650,10.0,0.0069637883008356,0.0,0.0
2011.0,Virginia,51660,10.0,0.0185873605947955,0.0,0.0
2011.0,Virginia,51670,1.0,0.0027027027027027,0.0,0.0
2011.0,Virginia,51678,3.0,0.0566037735849056,0.0,0.0
2011.0,Virginia,51680,8.0,0.0123647604327666,0.0,0.0
2011.0,Virginia,51683,5.0,0.0071942446043165,0.0,0.0
2011.0,Virginia,51685,1.0,0.0033222591362126,0.0,0.0
2011.0,Virginia,51690,0.0,0.0,0.0,0.0
2011.0,Virginia,51700,20.0,0.008371703641691,0.0,0.0
2011.0,Virginia,51710,15.0,0.005787037037037,0.0,0.0
2011.0,Virginia,51720,1.0,0.0135135135135135,0.0,0.0
2011.0,Virginia,51730,3.0,0.0067114093959731,0.0,0.0
2011.0,Virginia,51735,1.0,0.0094339622641509,0.0,0.0
2011.0,Virginia,51740,7.0,0.0049365303244005,0.0,0.0
2011.0,Virginia,51750,1.0,0.0078125,0.0,0.0
2011.0,Virginia,51760,26.0,0.0090623910770303,0.0,0.0
2011.0,Virginia,51770,11.0,0.0103871576959395,0.0,0.0
2011.0,Virginia,51775,1.0,0.003584229390681,0.0,0.0
2011.0,Virginia,51790,0.0,0.0,0.0,0.0
2011.0,Virginia,51800,3.0,0.0025839793281653,0.0,0.0
2011.0,Virginia,51810,99.0,0.0176470588235294,0.0,0.0
2011.0,Virginia,51820,6.0,0.0209790209790209,0.0,0.0
2011.0,Virginia,51830,7.0,0.0096685082872928,0.0,0.0
2011.0,Virginia,51840,2.0,0.0064308681672025,0.0,0.0
2012.0,California,6001,326.0,0.0169034532821735,1458.0,0.0755988800165923
2012.0,California,6003,2.0,0.1052631578947368,3.0,0.1578947368421052
2012.0,California,6005,22.0,0.0780141843971631,27.0,0.0957446808510638
2012.0,California,6007,153.0,0.0582857142857142,267.0,0.1017142857142857
2012.0,California,6009,44.0,0.1113924050632911,77.0,0.1949367088607595
2012.0,California,6011,5.0,0.012531328320802,8.0,0.0200501253132832
2012.0,California,6013,317.0,0.0217376397174792,668.0,0.045806761297401
2012.0,California,6015,33.0,0.1153846153846153,35.0,0.1223776223776223
2012.0,California,6017,200.0,0.0824062628759785,277.0,0.1141326740832303
2012.0,California,6019,259.0,0.0150301764159702,593.0,0.0344127205199628
2012.0,California,6021,4.0,0.0105820105820105,6.0,0.0158730158730158
2012.0,California,6023,167.0,0.1109634551495016,310.0,0.2059800664451827
2012.0,California,6025,5.0,0.0018382352941176,117.0,0.0430147058823529
2012.0,California,6027,5.0,0.0241545893719806,6.0,0.0289855072463768
2012.0,California,6029,392.0,0.0249332146037399,707.0,0.0449688334817453
2012.0,California,6031,19.0,0.0076,39.0,0.0156
2012.0,California,6033,38.0,0.0527777777777777,80.0,0.1111111111111111
2012.0,California,6035,21.0,0.0608695652173913,52.0,0.1507246376811594
2012.0,California,6037,2612.0,0.0199234184070418,11582.0,0.0883434272551143
2012.0,California,6039,59.0,0.0232649842271293,121.0,0.0477129337539432
2012.0,California,6041,263.0,0.0776040129831808,446.0,0.1316022425494246
2012.0,California,6043,13.0,0.1130434782608695,20.0,0.1739130434782608
2012.0,California,6045,95.0,0.088044485634847,155.0,0.1436515291936978
2012.0,California,6047,52.0,0.0109635251950242,161.0,0.0339447606999789
2012.0,California,6049,4.0,0.036697247706422,7.0,0.0642201834862385
2012.0,California,6051,7.0,0.0514705882352941,9.0,0.0661764705882353
2012.0,California,6053,103.0,0.0155589123867069,363.0,0.054833836858006
2012.0,California,6055,61.0,0.0362879238548483,91.0,0.0541344437834622
2012.0,California,6057,174.0,0.2103990326481257,247.0,0.2986698911729141
2012.0,California,6059,1386.0,0.0327969711310932,3389.0,0.0801940369143398
2012.0,California,6061,455.0,0.0822784810126582,723.0,0.1307414104882459
2012.0,California,6063,18.0,0.0927835051546391,22.0,0.1134020618556701
2012.0,California,6065,809.0,0.0238214422425723,1559.0,0.0459055975972439
2012.0,California,6067,880.0,0.0450819672131147,2483.0,0.127202868852459
2012.0,California,6069,8.0,0.0089887640449438,21.0,0.0235955056179775
2012.0,California,6071,824.0,0.0257725509821093,1377.0,0.0430689353184036
2012.0,California,6073,1690.0,0.0398274927532816,3201.0,0.0754365705936417
2012.0,California,6075,108.0,0.0162626110525523,464.0,0.0698689956331877
2012.0,California,6077,119.0,0.0106831852051351,216.0,0.019391327767304
2012.0,California,6079,176.0,0.0586666666666666,313.0,0.1043333333333333
2012.0,California,6081,217.0,0.0228685846769944,590.0,0.0621772578775424
2012.0,California,6083,260.0,0.0436388049681101,352.0,0.0590802282645182
2012.0,California,6085,469.0,0.0189617530524783,1177.0,0.0475863184280747
2012.0,California,6087,333.0,0.094414516586334,519.0,0.1471505528777998
2012.0,California,6089,177.0,0.0841654778887303,343.0,0.1631003328578221
2012.0,California,6091,0.0,0.0,0.0,0.0
2012.0,California,6093,46.0,0.1006564551422319,71.0,0.1553610503282275
2012.0,California,6095,92.0,0.0171226502884794,236.0,0.0439233203052298
2012.0,California,6097,403.0,0.0617813889314732,585.0,0.0896826613521385
2012.0,California,6099,349.0,0.0411120273294852,465.0,0.0547767699375662
2012.0,California,6101,146.0,0.0884312537855844,186.0,0.1126589945487583
2012.0,California,6103,43.0,0.0482062780269058,51.0,0.0571748878923766
2012.0,California,6105,15.0,0.1648351648351648,16.0,0.1758241758241758
2012.0,California,6107,109.0,0.0126157407407407,349.0,0.0403935185185185
2012.0,California,6109,51.0,0.1143497757847533,97.0,0.2174887892376681
2012.0,California,6111,436.0,0.0363333333333333,1013.0,0.0844166666666666
2012.0,California,6113,83.0,0.0344970906068162,166.0,0.0689941812136325
2012.0,California,6115,37.0,0.0300568643379366,124.0,0.1007311129163281
2012.0,Connecticut,9001,231.0,0.0191051195103796,363.0,0.0300223306591679
2012.0,Connecticut,9003,141.0,0.0134132420091324,336.0,0.0319634703196347
2012.0,Connecticut,9005,51.0,0.0279299014238773,62.0,0.0339539978094194
2012.0,Connecticut,9007,49.0,0.0318595578673602,55.0,0.0357607282184655
2012.0,Connecticut,9009,96.0,0.009540846750149,211.0,0.0209699860862651
2012.0,Connecticut,9011,62.0,0.0209318028359216,92.0,0.0310600945307224
2012.0,Connecticut,9013,52.0,0.038207200587803,56.0,0.041146216017634
2012.0,Connecticut,9015,43.0,0.0343450479233226,49.0,0.0391373801916932
2012.0,Florida,12001,55.0,0.0205070842654735,0.0,0.0
2012.0,Florida,12003,3.0,0.0070754716981132,0.0,0.0
2012.0,Florida,12005,29.0,0.0122362869198312,0.0,0.0
2012.0,Florida,12007,4.0,0.0118343195266272,0.0,0.0
2012.0,Florida,12009,133.0,0.020915238245007,0.0,0.0
2012.0,Florida,12011,382.0,0.0176524953789279,0.0,0.0
2012.0,Florida,12013,1.0,0.0054054054054054,0.0,0.0
2012.0,Florida,12015,17.0,0.0147954743255004,0.0,0.0
2012.0,Florida,12017,30.0,0.0244498777506112,0.0,0.0
2012.0,Florida,12019,25.0,0.0093562874251497,0.0,0.0
2012.0,Florida,12021,79.0,0.0213167835941716,0.0,0.0
2012.0,Florida,12023,16.0,0.0164271047227926,0.0,0.0
2012.0,Florida,12027,0.0,0.0,0.0,0.0
2012.0,Florida,12029,1.0,0.0044247787610619,0.0,0.0
2012.0,Florida,12031,224.0,0.017394005280323,0.0,0.0
2012.0,Florida,12033,70.0,0.0159817351598173,0.0,0.0
2012.0,Florida,12035,29.0,0.0275142314990512,0.0,0.0
2012.0,Florida,12037,0.0,0.0,0.0,0.0
2012.0,Florida,12039,1.0,0.0017574692442882,0.0,0.0
2012.0,Florida,12041,2.0,0.0088888888888888,0.0,0.0
2012.0,Florida,12043,0.0,0.0,0.0,0.0
2012.0,Florida,12045,1.0,0.0065359477124183,0.0,0.0
2012.0,Florida,12047,2.0,0.0115606936416184,0.0,0.0
2012.0,Florida,12049,0.0,0.0,0.0,0.0
2012.0,Florida,12051,3.0,0.0044510385756676,0.0,0.0
2012.0,Florida,12053,40.0,0.0218221494817239,0.0,0.0
2012.0,Florida,12055,19.0,0.0159798149705635,0.0,0.0
2012.0,Florida,12057,183.0,0.0100560501153972,0.0,0.0
2012.0,Florida,12059,1.0,0.0033557046979865,0.0,0.0
2012.0,Florida,12061,23.0,0.0164168451106352,0.0,0.0
2012.0,Florida,12063,1.0,0.0016750418760469,0.0,0.0
2012.0,Florida,12065,0.0,0.0,0.0,0.0
2012.0,Florida,12067,1.0,0.0106382978723404,0.0,0.0
2012.0,Florida,12069,47.0,0.0134094151212553,0.0,0.0
2012.0,Florida,12071,145.0,0.0193101611399653,0.0,0.0
2012.0,Florida,12073,31.0,0.0100845803513337,0.0,0.0
2012.0,Florida,12075,6.0,0.0106382978723404,0.0,0.0
2012.0,Florida,12077,0.0,0.0,0.0,0.0
2012.0,Florida,12079,0.0,0.0,0.0,0.0
2012.0,Florida,12081,62.0,0.0161542470036477,0.0,0.0
2012.0,Florida,12083,45.0,0.0131810193321616,0.0,0.0
2012.0,Florida,12085,69.0,0.045484508899143,0.0,0.0
2012.0,Florida,12086,595.0,0.0188577586206896,0.0,0.0
2012.0,Florida,12087,28.0,0.0380434782608695,0.0,0.0
2012.0,Florida,12089,8.0,0.0089786756453423,0.0,0.0
2012.0,Florida,12091,52.0,0.0193164933135215,0.0,0.0
2012.0,Florida,12093,4.0,0.0067911714770797,0.0,0.0
2012.0,Florida,12095,302.0,0.0189306086629474,0.0,0.0
2012.0,Florida,12097,68.0,0.0152774657380363,0.0,0.0
2012.0,Florida,12099,303.0,0.0191784290144945,0.0,0.0
2012.0,Florida,12101,72.0,0.0137509549274255,0.0,0.0
2012.0,Florida,12103,268.0,0.0293152483045285,0.0,0.0
2012.0,Florida,12105,94.0,0.0111678745396221,0.0,0.0
2012.0,Florida,12107,11.0,0.0102135561745589,0.0,0.0
2012.0,Florida,12109,50.0,0.0197160883280757,0.0,0.0
2012.0,Florida,12111,46.0,0.0141017780502759,0.0,0.0
2012.0,Florida,12113,28.0,0.0143076136944302,0.0,0.0
2012.0,Florida,12115,144.0,0.0436893203883495,0.0,0.0
2012.0,Florida,12117,174.0,0.0325781688822317,0.0,0.0
2012.0,Florida,12119,8.0,0.0113475177304964,0.0,0.0
2012.0,Florida,12121,5.0,0.0095238095238095,0.0,0.0
2012.0,Florida,12123,1.0,0.0034364261168384,0.0,0.0
2012.0,Florida,12125,1.0,0.0046511627906976,0.0,0.0
2012.0,Florida,12127,119.0,0.0227142584462683,0.0,0.0
2012.0,Florida,12129,4.0,0.0099750623441396,0.0,0.0
2012.0,Florida,12131,19.0,0.0257452574525745,0.0,0.0
2012.0,Florida,12133,2.0,0.0035650623885918,0.0,0.0
2012.0,Iowa,19001,0.0,0.0,0.0,0.0
2012.0,Iowa,19003,0.0,0.0,0.0,0.0
2012.0,Iowa,19005,5.0,0.0235849056603773,0.0,0.0
2012.0,Iowa,19007,1.0,0.0067567567567567,0.0,0.0
2012.0,Iowa,19009,2.0,0.0363636363636363,0.0,0.0
2012.0,Iowa,19011,6.0,0.0214285714285714,0.0,0.0
2012.0,Iowa,19013,18.0,0.0106320141760189,0.0,0.0
2012.0,Iowa,19015,3.0,0.0094637223974763,0.0,0.0
2012.0,Iowa,19017,5.0,0.0149253731343283,0.0,0.0
2012.0,Iowa,19019,27.0,0.0870967741935483,0.0,0.0
2012.0,Iowa,19021,8.0,0.0256410256410256,0.0,0.0
2012.0,Iowa,19023,1.0,0.0048309178743961,0.0,0.0
2012.0,Iowa,19025,0.0,0.0,0.0,0.0
2012.0,Iowa,19027,4.0,0.0119402985074626,0.0,0.0
2012.0,Iowa,19029,4.0,0.0185185185185185,0.0,0.0
2012.0,Iowa,19031,4.0,0.0165289256198347,0.0,0.0
2012.0,Iowa,19033,8.0,0.0167014613778705,0.0,0.0
2012.0,Iowa,19035,4.0,0.0259740259740259,0.0,0.0
2012.0,Iowa,19037,2.0,0.0125786163522012,0.0,0.0
2012.0,Iowa,19039,0.0,0.0,0.0,0.0
2012.0,Iowa,19041,2.0,0.0087336244541484,0.0,0.0
2012.0,Iowa,19043,4.0,0.02,0.0,0.0
2012.0,Iowa,19045,10.0,0.0146198830409356,0.0,0.0
2012.0,Iowa,19047,0.0,0.0,0.0,0.0
2012.0,Iowa,19049,26.0,0.0197268588770864,0.0,0.0
2012.0,Iowa,19051,2.0,0.0198019801980198,0.0,0.0
2012.0,Iowa,19053,2.0,0.0227272727272727,0.0,0.0
2012.0,Iowa,19055,1.0,0.0046296296296296,0.0,0.0
2012.0,Iowa,19057,2.0,0.0034188034188034,0.0,0.0
2012.0,Iowa,19059,8.0,0.0427807486631016,0.0,0.0
2012.0,Iowa,19061,22.0,0.016832440703902,0.0,0.0
2012.0,Iowa,19063,1.0,0.0093457943925233,0.0,0.0
2012.0,Iowa,19065,1.0,0.0041666666666666,0.0,0.0
2012.0,Iowa,19067,8.0,0.0358744394618834,0.0,0.0
2012.0,Iowa,19069,2.0,0.0119047619047619,0.0,0.0
2012.0,Iowa,19071,2.0,0.0206185567010309,0.0,0.0
2012.0,Iowa,19073,1.0,0.0099009900990099,0.0,0.0
2012.0,Iowa,19075,4.0,0.0206185567010309,0.0,0.0
2012.0,Iowa,19077,1.0,0.0072992700729927,0.0,0.0
2012.0,Iowa,19079,1.0,0.0051020408163265,0.0,0.0
2012.0,Iowa,19081,2.0,0.0168067226890756,0.0,0.0
2012.0,Iowa,19083,4.0,0.016260162601626,0.0,0.0
2012.0,Iowa,19085,1.0,0.0057142857142857,0.0,0.0
2012.0,Iowa,19087,0.0,0.0,0.0,0.0
2012.0,Iowa,19089,0.0,0.0,0.0,0.0
2012.0,Iowa,19091,0.0,0.0,0.0,0.0
2012.0,Iowa,19093,2.0,0.02,0.0,0.0
2012.0,Iowa,19095,3.0,0.0146341463414634,0.0,0.0
2012.0,Iowa,19097,6.0,0.03,0.0,0.0
2012.0,Iowa,19099,6.0,0.013953488372093,0.0,0.0
2012.0,Iowa,19101,7.0,0.0534351145038167,0.0,0.0
2012.0,Iowa,19103,24.0,0.0160106737825216,0.0,0.0
2012.0,Iowa,19105,2.0,0.0080645161290322,0.0,0.0
2012.0,Iowa,19107,2.0,0.0135135135135135,0.0,0.0
2012.0,Iowa,19109,3.0,0.0138248847926267,0.0,0.0
2012.0,Iowa,19111,4.0,0.0086021505376344,0.0,0.0
2012.0,Iowa,19113,61.0,0.0200988467874794,0.0,0.0
2012.0,Iowa,19115,1.0,0.0055865921787709,0.0,0.0
2012.0,Iowa,19117,4.0,0.0373831775700934,0.0,0.0
2012.0,Iowa,19119,4.0,0.0223463687150838,0.0,0.0
2012.0,Iowa,19121,3.0,0.0128755364806866,0.0,0.0
2012.0,Iowa,19123,4.0,0.0147058823529411,0.0,0.0
2012.0,Iowa,19125,10.0,0.0216450216450216,0.0,0.0
2012.0,Iowa,19127,2.0,0.0031897926634768,0.0,0.0
2012.0,Iowa,19129,2.0,0.0104712041884816,0.0,0.0
2012.0,Iowa,19131,0.0,0.0,0.0,0.0
2012.0,Iowa,19133,2.0,0.0227272727272727,0.0,0.0
2012.0,Iowa,19135,2.0,0.0222222222222222,0.0,0.0
2012.0,Iowa,19137,1.0,0.0060975609756097,0.0,0.0
2012.0,Iowa,19139,1.0,0.0016835016835016,0.0,0.0
2012.0,Iowa,19141,2.0,0.0099009900990099,0.0,0.0
2012.0,Iowa,19143,0.0,0.0,0.0,0.0
2012.0,Iowa,19145,3.0,0.0163043478260869,0.0,0.0
2012.0,Iowa,19147,1.0,0.0074074074074074,0.0,0.0
2012.0,Iowa,19149,4.0,0.0099009900990099,0.0,0.0
2012.0,Iowa,19151,1.0,0.0123456790123456,0.0,0.0
2012.0,Iowa,19153,138.0,0.020814479638009,0.0,0.0
2012.0,Iowa,19155,9.0,0.0072815533980582,0.0,0.0
2012.0,Iowa,19157,1.0,0.005,0.0,0.0
2012.0,Iowa,19159,1.0,0.015625,0.0,0.0
2012.0,Iowa,19161,3.0,0.024390243902439,0.0,0.0
2012.0,Iowa,19163,75.0,0.0307881773399014,0.0,0.0
2012.0,Iowa,19165,5.0,0.0331125827814569,0.0,0.0
2012.0,Iowa,19167,12.0,0.0211267605633802,0.0,0.0
2012.0,Iowa,19169,16.0,0.0177975528364849,0.0,0.0
2012.0,Iowa,19171,0.0,0.0,0.0,0.0
2012.0,Iowa,19173,0.0,0.0,0.0,0.0
2012.0,Iowa,19175,1.0,0.0151515151515151,0.0,0.0
2012.0,Iowa,19177,0.0,0.0,0.0,0.0
2012.0,Iowa,19179,5.0,0.009208103130755,0.0,0.0
2012.0,Iowa,19181,11.0,0.0158959537572254,0.0,0.0
2012.0,Iowa,19183,4.0,0.0130718954248366,0.0,0.0
2012.0,Iowa,19185,0.0,0.0,0.0,0.0
2012.0,Iowa,19187,5.0,0.0100603621730382,0.0,0.0
2012.0,Iowa,19189,5.0,0.0253807106598984,0.0,0.0
2012.0,Iowa,19191,4.0,0.0172413793103448,0.0,0.0
2012.0,Iowa,19193,12.0,0.0075140889167188,0.0,0.0
2012.0,Iowa,19195,0.0,0.0,0.0,0.0
2012.0,Iowa,19197,4.0,0.0187793427230046,0.0,0.0
2012.0,Minnesota,27001,2.0,0.0129870129870129,2.0,0.0129870129870129
2012.0,Minnesota,27003,60.0,0.0132391879964695,114.0,0.0251544571932921
2012.0,Minnesota,27005,11.0,0.0282051282051282,12.0,0.0307692307692307
2012.0,Minnesota,27007,4.0,0.005427408412483,7.0,0.0094979647218453
2012.0,Minnesota,27009,8.0,0.0148423005565862,21.0,0.0389610389610389
2012.0,Minnesota,27011,0.0,0.0,0.0,0.0
2012.0,Minnesota,27013,3.0,0.0040268456375838,16.0,0.021476510067114
2012.0,Minnesota,27015,0.0,0.0,3.0,0.0085470085470085
2012.0,Minnesota,27017,12.0,0.022944550669216,15.0,0.02868068833652
2012.0,Minnesota,27019,21.0,0.0145228215767634,59.0,0.0408022130013831
2012.0,Minnesota,27021,6.0,0.0163487738419618,8.0,0.0217983651226158
2012.0,Minnesota,27023,2.0,0.0165289256198347,2.0,0.0165289256198347
2012.0,Minnesota,27025,20.0,0.0317460317460317,25.0,0.0396825396825396
2012.0,Minnesota,27027,13.0,0.0147727272727272,29.0,0.0329545454545454
2012.0,Minnesota,27029,1.0,0.0076923076923076,1.0,0.0076923076923076
2012.0,Minnesota,27031,1.0,0.0064935064935064,3.0,0.0194805194805194
2012.0,Minnesota,27033,2.0,0.0136986301369863,2.0,0.0136986301369863
2012.0,Minnesota,27035,23.0,0.0319888734353268,38.0,0.0528511821974965
2012.0,Minnesota,27037,101.0,0.0183703164787195,199.0,0.0361949799927246
2012.0,Minnesota,27039,0.0,0.0,3.0,0.0102389078498293
2012.0,Minnesota,27041,16.0,0.0337552742616033,23.0,0.0485232067510548
2012.0,Minnesota,27043,3.0,0.0168539325842696,3.0,0.0168539325842696
2012.0,Minnesota,27045,3.0,0.0116731517509727,3.0,0.0116731517509727
2012.0,Minnesota,27047,1.0,0.0029850746268656,2.0,0.0059701492537313
2012.0,Minnesota,27049,15.0,0.0247116968698517,19.0,0.0313014827018121
2012.0,Minnesota,27051,0.0,0.0,0.0,0.0
2012.0,Minnesota,27053,220.0,0.0143734483209199,393.0,0.0256762054096432
2012.0,Minnesota,27055,7.0,0.0182291666666666,13.0,0.0338541666666666
2012.0,Minnesota,27057,1.0,0.0052083333333333,2.0,0.0104166666666666
2012.0,Minnesota,27059,10.0,0.0200400801603206,16.0,0.032064128256513
2012.0,Minnesota,27061,12.0,0.0206896551724137,32.0,0.0551724137931034
2012.0,Minnesota,27063,1.0,0.0070921985815602,1.0,0.0070921985815602
2012.0,Minnesota,27065,0.0,0.0,0.0,0.0
2012.0,Minnesota,27067,10.0,0.0174825174825174,17.0,0.0297202797202797
2012.0,Minnesota,27069,0.0,0.0,0.0,0.0
2012.0,Minnesota,27071,2.0,0.0153846153846153,3.0,0.023076923076923
2012.0,Minnesota,27073,0.0,0.0,0.0,0.0
2012.0,Minnesota,27075,3.0,0.02803738317757,3.0,0.02803738317757
2012.0,Minnesota,27077,1.0,0.0263157894736842,2.0,0.0526315789473684
2012.0,Minnesota,27079,2.0,0.0063694267515923,3.0,0.0095541401273885
2012.0,Minnesota,27081,2.0,0.0444444444444444,10.0,0.2222222222222222
2012.0,Minnesota,27083,1.0,0.0024570024570024,4.0,0.0098280098280098
2012.0,Minnesota,27085,7.0,0.0133079847908745,11.0,0.0209125475285171
2012.0,Minnesota,27087,0.0,0.0,2.0,0.0155038759689922
2012.0,Minnesota,27089,0.0,0.0,1.0,0.0093457943925233
2012.0,Minnesota,27091,3.0,0.0107913669064748,3.0,0.0107913669064748
2012.0,Minnesota,27093,12.0,0.0421052631578947,14.0,0.0491228070175438
2012.0,Minnesota,27095,10.0,0.0207468879668049,14.0,0.0290456431535269
2012.0,Minnesota,27097,7.0,0.0137524557956778,10.0,0.0196463654223968
2012.0,Minnesota,27099,0.0,0.0,4.0,0.0074211502782931
2012.0,Minnesota,27101,0.0,0.0,1.0,0.0114942528735632
2012.0,Minnesota,27103,4.0,0.0100250626566416,9.0,0.0225563909774436
2012.0,Minnesota,27105,0.0,0.0,2.0,0.0055555555555555
2012.0,Minnesota,27107,0.0,0.0,0.0,0.0
2012.0,Minnesota,27109,18.0,0.0088757396449704,40.0,0.019723865877712
2012.0,Minnesota,27111,8.0,0.012718600953895,20.0,0.0317965023847376
2012.0,Minnesota,27113,1.0,0.0051282051282051,2.0,0.0102564102564102
2012.0,Minnesota,27115,9.0,0.03125,17.0,0.0590277777777777
2012.0,Minnesota,27117,2.0,0.0102564102564102,3.0,0.0153846153846153
2012.0,Minnesota,27119,11.0,0.0244444444444444,11.0,0.0244444444444444
2012.0,Minnesota,27121,1.0,0.0116279069767441,1.0,0.0116279069767441
2012.0,Minnesota,27123,176.0,0.0217687074829931,284.0,0.0351267779839208
2012.0,Minnesota,27125,0.0,0.0,0.0,0.0
2012.0,Minnesota,27127,1.0,0.0058823529411764,2.0,0.0117647058823529
2012.0,Minnesota,27129,2.0,0.0104166666666666,5.0,0.0260416666666666
2012.0,Minnesota,27131,13.0,0.0167095115681233,25.0,0.0321336760925449
2012.0,Minnesota,27133,3.0,0.0234375,5.0,0.0390625
2012.0,Minnesota,27135,3.0,0.0147058823529411,7.0,0.034313725490196
2012.0,Minnesota,27137,25.0,0.0120481927710843,50.0,0.0240963855421686
2012.0,Minnesota,27139,41.0,0.0181979582778517,62.0,0.0275188637372392
2012.0,Minnesota,27141,15.0,0.011914217633042,34.0,0.0270055599682287
2012.0,Minnesota,27143,1.0,0.0059171597633136,2.0,0.0118343195266272
2012.0,Minnesota,27145,43.0,0.0226196738558653,61.0,0.0320883745397159
